Target_genes	DNMT1|Average	SRX3148637|HBEC3-KT	SRX3148642|HBEC3-KT	SRX3148647|HBEC3-KT	SRX3148652|HBEC3-KT	SRX10478478|Hep_G2	SRX10478479|Hep_G2	SRX2424698|K-562	SRX2424699|K-562	SRX156110|NCCIT	SRX156118|NCCIT	SRX1021632|PC-3	SRX1021633|PC-3	STRING
SLC12A6	7.000000	0	0	0	0	84	0	0	0	0	0	0	0	0
SHOC2	7.000000	0	0	0	0	84	0	0	0	0	0	0	0	0
SCAPER	7.000000	0	0	0	0	0	84	0	0	0	0	0	0	0
RNF150	7.000000	0	0	0	0	0	84	0	0	0	0	0	0	0
PODXL	7.000000	0	0	0	0	0	84	0	0	0	0	0	0	0
PGBD4	7.000000	0	0	0	0	84	0	0	0	0	0	0	0	0
NSMCE3	7.000000	0	0	0	0	0	84	0	0	0	0	0	0	0
NIP7	7.000000	0	0	0	0	0	84	0	0	0	0	0	0	0
MRPS6	7.000000	0	0	0	0	0	84	0	0	0	0	0	0	0
MRFAP1L1	7.000000	0	0	0	0	0	84	0	0	0	0	0	0	0
MOK	7.000000	0	0	0	0	0	84	0	0	0	0	0	0	0
MLF2	7.000000	0	0	0	0	0	84	0	0	0	0	0	0	0
MAP2K7	7.000000	0	0	0	0	0	84	0	0	0	0	0	0	0
KLHDC8B	7.000000	0	0	0	0	84	0	0	0	0	0	0	0	0
KIF27	7.000000	0	0	0	0	84	0	0	0	0	0	0	0	0
KCTD14	7.000000	0	0	0	0	0	84	0	0	0	0	0	0	0
INIP	7.000000	0	0	0	0	0	84	0	0	0	0	0	0	0
IL17RB	7.000000	0	0	0	0	84	0	0	0	0	0	0	0	0
H3-3B	7.000000	0	0	0	0	84	0	0	0	0	0	0	0	0
FOS	7.000000	0	0	0	0	0	84	0	0	0	0	0	0	0
ERH	7.000000	0	0	0	0	0	84	0	0	0	0	0	0	0
ERBIN	7.000000	0	0	0	0	0	84	0	0	0	0	0	0	0
EMSY	7.000000	0	0	0	0	0	84	0	0	0	0	0	0	0
EMC7	7.000000	0	0	0	0	84	0	0	0	0	0	0	0	0
E2F5	7.000000	0	0	0	0	0	84	0	0	0	0	0	0	0
COG8	7.000000	0	0	0	0	0	84	0	0	0	0	0	0	0
CLDN14	7.000000	0	0	0	0	84	0	0	0	0	0	0	0	0
CHDH	7.000000	0	0	0	0	84	0	0	0	0	0	0	0	0
CEBPG	7.000000	0	0	0	0	0	84	0	0	0	0	0	0	0
BBIP1	7.000000	0	0	0	0	84	0	0	0	0	0	0	0	0
ANKRD20A1	7.000000	0	0	0	0	0	84	0	0	0	0	0	0	0
ZZEF1	6.916667	0	0	0	0	0	83	0	0	0	0	0	0	0
ZNF281	6.916667	0	0	0	0	0	83	0	0	0	0	0	0	0
ZNF189	6.916667	0	0	0	0	0	83	0	0	0	0	0	0	0
WTIP	6.916667	0	0	0	0	0	83	0	0	0	0	0	0	0
UCP2	6.916667	0	0	0	0	83	0	0	0	0	0	0	0	0
TRIB2	6.916667	0	0	0	0	0	83	0	0	0	0	0	0	0
TPP1	6.916667	0	0	0	0	0	83	0	0	0	0	0	0	0
SSUH2	6.916667	0	0	0	0	83	0	0	0	0	0	0	0	0
SPR	6.916667	0	0	0	0	83	0	0	0	0	0	0	0	0
SNX9	6.916667	0	0	0	0	0	83	0	0	0	0	0	0	0
SNRNP70	6.916667	0	0	0	0	0	83	0	0	0	0	0	0	0
SLC20A1	6.916667	0	0	0	0	0	83	0	0	0	0	0	0	0
SHTN1	6.916667	0	0	0	0	0	83	0	0	0	0	0	0	0
RNF214	6.916667	0	0	0	0	83	0	0	0	0	0	0	0	0
RIC1	6.916667	0	0	0	0	0	83	0	0	0	0	0	0	0
RC3H2	6.916667	0	0	0	0	0	83	0	0	0	0	0	0	0
PDCD5	6.916667	0	0	0	0	83	0	0	0	0	0	0	0	0
PCSK7	6.916667	0	0	0	0	83	0	0	0	0	0	0	0	0
PARP1	6.916667	0	0	0	0	0	83	0	0	0	0	0	0	0
MRPL50	6.916667	0	0	0	0	0	83	0	0	0	0	0	0	0
LTN1	6.916667	0	0	0	0	0	0	83	0	0	0	0	0	0
LIMK2	6.916667	0	0	0	0	0	83	0	0	0	0	0	0	0
KIAA1191	6.916667	0	0	0	0	0	83	0	0	0	0	0	0	0
IL12A	6.916667	0	0	0	0	0	83	0	0	0	0	0	0	0
IER3IP1	6.916667	0	0	0	0	83	0	0	0	0	0	0	0	0
GEMIN4	6.916667	0	0	0	0	83	0	0	0	0	0	0	0	0
GCHFR	6.916667	0	0	0	0	0	83	0	0	0	0	0	0	0
CYB5D2	6.916667	0	0	0	0	0	83	0	0	0	0	0	0	0
CX3CL1	6.916667	0	0	0	0	83	0	0	0	0	0	0	0	0
COX20	6.916667	0	0	0	0	0	83	0	0	0	0	0	0	0
COQ5	6.916667	0	0	0	0	0	83	0	0	0	0	0	0	0
CLYBL	6.916667	0	0	0	0	83	0	0	0	0	0	0	0	0
CBLL1	6.916667	0	0	0	0	83	0	0	0	0	0	0	0	0
ASF1B	6.916667	0	0	0	0	0	83	0	0	0	0	0	0	0
AP1M1	6.916667	0	0	0	0	0	0	0	83	0	0	0	0	0
ZDHHC6	6.833333	0	0	0	0	0	82	0	0	0	0	0	0	0
WDR70	6.833333	0	0	0	0	82	0	0	0	0	0	0	0	0
VTI1A	6.833333	0	0	0	0	0	82	0	0	0	0	0	0	0
VPS45	6.833333	0	0	0	0	0	82	0	0	0	0	0	0	0
UBA6	6.833333	0	0	0	0	0	82	0	0	0	0	0	0	0
TMEM209	6.833333	0	0	0	0	0	82	0	0	0	0	0	0	0
TMEM161B	6.833333	0	0	0	0	0	82	0	0	0	0	0	0	0
TCAF1	6.833333	0	0	0	0	0	82	0	0	0	0	0	0	0
SYCE3	6.833333	0	0	0	0	82	0	0	0	0	0	0	0	0
SPIRE1	6.833333	0	0	0	0	0	82	0	0	0	0	0	0	0
SPG21	6.833333	0	0	0	0	82	0	0	0	0	0	0	0	0
SNX21	6.833333	0	0	0	0	0	82	0	0	0	0	0	0	0
SENP8	6.833333	0	0	0	0	0	82	0	0	0	0	0	0	0
REEP3	6.833333	0	0	0	0	0	82	0	0	0	0	0	0	0
RASA2	6.833333	0	0	0	0	0	82	0	0	0	0	0	0	0
RANBP9	6.833333	0	0	0	0	0	82	0	0	0	0	0	0	0
PRPF19	6.833333	0	0	0	0	0	82	0	0	0	0	0	0	0
PRELID3B	6.833333	0	0	0	0	82	0	0	0	0	0	0	0	0
PICALM	6.833333	0	0	0	0	0	82	0	0	0	0	0	0	0
NME2	6.833333	0	0	0	0	0	82	0	0	0	0	0	0	0
MYO9A	6.833333	0	0	0	0	0	82	0	0	0	0	0	0	0
MTMR6	6.833333	0	0	0	0	0	82	0	0	0	0	0	0	0
MAF	6.833333	0	0	0	0	0	82	0	0	0	0	0	0	0
LYRM9	6.833333	0	0	0	0	82	0	0	0	0	0	0	0	0
LRRC6	6.833333	0	0	0	0	0	82	0	0	0	0	0	0	0
ILRUN	6.833333	0	0	0	0	0	82	0	0	0	0	0	0	0
HNRNPH1	6.833333	0	0	0	0	82	0	0	0	0	0	0	0	0
GOLGA1	6.833333	0	0	0	0	0	82	0	0	0	0	0	0	0
GGCT	6.833333	0	0	0	0	82	0	0	0	0	0	0	0	0
GCH1	6.833333	0	0	0	0	82	0	0	0	0	0	0	0	0
DYNLL2	6.833333	0	0	0	0	0	82	0	0	0	0	0	0	0
DNAJC22	6.833333	0	0	0	0	0	82	0	0	0	0	0	0	0
CYRIB	6.833333	0	0	0	0	0	82	0	0	0	0	0	0	0
CLK4	6.833333	0	0	0	0	0	82	0	0	0	0	0	0	0
CAPN5	6.833333	0	0	0	0	0	82	0	0	0	0	0	0	0
C12orf45	6.833333	0	0	0	0	0	82	0	0	0	0	0	0	0
DNMT3B	6.750000	0	0	0	0	0	81	0	0	0	0	0	0	426
ZNF334	6.750000	0	0	0	0	0	81	0	0	0	0	0	0	0
ZFYVE19	6.750000	0	0	0	0	81	0	0	0	0	0	0	0	0
VKORC1L1	6.750000	0	0	0	0	0	81	0	0	0	0	0	0	0
UBR7	6.750000	0	0	0	0	0	81	0	0	0	0	0	0	0
TTC27	6.750000	0	0	0	0	0	81	0	0	0	0	0	0	0
TOMM70	6.750000	0	0	0	0	0	81	0	0	0	0	0	0	0
TMEM168	6.750000	0	0	0	0	0	81	0	0	0	0	0	0	0
TGIF2	6.750000	0	0	0	0	0	81	0	0	0	0	0	0	0
STON2	6.750000	0	0	0	0	0	81	0	0	0	0	0	0	0
SNU13	6.750000	0	0	0	0	81	0	0	0	0	0	0	0	0
SLC38A10	6.750000	0	0	0	0	0	81	0	0	0	0	0	0	0
SART1	6.750000	0	0	0	0	81	0	0	0	0	0	0	0	0
RALBP1	6.750000	0	0	0	0	81	0	0	0	0	0	0	0	0
PRKD1	6.750000	0	0	0	0	0	81	0	0	0	0	0	0	0
POLN	6.750000	0	0	0	0	0	81	0	0	0	0	0	0	0
PFKFB3	6.750000	0	0	0	0	0	81	0	0	0	0	0	0	0
OCLN	6.750000	0	0	0	0	81	0	0	0	0	0	0	0	0
NEK2	6.750000	0	0	0	0	0	81	0	0	0	0	0	0	0
MEAF6	6.750000	0	0	0	0	0	81	0	0	0	0	0	0	0
MANEAL	6.750000	0	0	0	0	0	81	0	0	0	0	0	0	0
LNP1	6.750000	0	0	0	0	0	81	0	0	0	0	0	0	0
LMNB1	6.750000	0	0	0	0	0	81	0	0	0	0	0	0	0
KIF21A	6.750000	0	0	0	0	0	81	0	0	0	0	0	0	0
KDELR1	6.750000	0	0	0	0	0	81	0	0	0	0	0	0	0
ITPR1	6.750000	0	0	0	0	81	0	0	0	0	0	0	0	0
HAUS3	6.750000	0	0	0	0	0	81	0	0	0	0	0	0	0
H2BC7	6.750000	0	0	0	0	0	81	0	0	0	0	0	0	0
H2AC7	6.750000	0	0	0	0	0	81	0	0	0	0	0	0	0
GSK3B	6.750000	0	0	0	0	0	81	0	0	0	0	0	0	0
GON7	6.750000	0	0	0	0	0	81	0	0	0	0	0	0	0
FZD4	6.750000	0	0	0	0	0	81	0	0	0	0	0	0	0
FBXO34	6.750000	0	0	0	0	0	81	0	0	0	0	0	0	0
FAM86B2	6.750000	0	0	0	0	0	81	0	0	0	0	0	0	0
ECI1	6.750000	0	0	0	0	81	0	0	0	0	0	0	0	0
DNAJC17	6.750000	0	0	0	0	81	0	0	0	0	0	0	0	0
CTCF	6.750000	0	0	0	0	81	0	0	0	0	0	0	0	0
CEP131	6.750000	0	0	0	0	81	0	0	0	0	0	0	0	0
CDC42BPA	6.750000	0	0	0	0	0	81	0	0	0	0	0	0	0
CCPG1	6.750000	0	0	0	0	0	81	0	0	0	0	0	0	0
C15orf65	6.750000	0	0	0	0	0	81	0	0	0	0	0	0	0
BICD2	6.750000	0	0	0	0	0	81	0	0	0	0	0	0	0
BCLAF1	6.750000	0	0	0	0	0	81	0	0	0	0	0	0	0
ANKRD30BL	6.750000	0	0	0	0	81	0	0	0	0	0	0	0	0
ADNP	6.750000	0	0	0	0	0	81	0	0	0	0	0	0	0
ZNF816-ZNF321P	6.666667	0	0	0	0	0	80	0	0	0	0	0	0	0
ZNF816	6.666667	0	0	0	0	0	80	0	0	0	0	0	0	0
ZNF627	6.666667	0	0	0	0	0	80	0	0	0	0	0	0	0
ZNF428	6.666667	0	0	0	0	80	0	0	0	0	0	0	0	0
UTS2B	6.666667	0	0	0	0	0	80	0	0	0	0	0	0	0
UBE3C	6.666667	0	0	0	0	80	0	0	0	0	0	0	0	0
UBE2G2	6.666667	0	0	0	0	80	0	0	0	0	0	0	0	0
TMEM243	6.666667	0	0	0	0	0	80	0	0	0	0	0	0	0
TFIP11	6.666667	0	0	0	0	0	80	0	0	0	0	0	0	0
TBL2	6.666667	0	0	0	0	80	0	0	0	0	0	0	0	0
SPTY2D1	6.666667	0	0	0	0	80	0	0	0	0	0	0	0	0
SPATA9	6.666667	0	0	0	0	0	80	0	0	0	0	0	0	0
SEC22B	6.666667	0	0	0	0	80	0	0	0	0	0	0	0	0
RHOBTB3	6.666667	0	0	0	0	0	80	0	0	0	0	0	0	0
RHEBL1	6.666667	0	0	0	0	0	80	0	0	0	0	0	0	0
PLK4	6.666667	0	0	0	0	0	80	0	0	0	0	0	0	0
PARD3B	6.666667	0	0	0	0	0	80	0	0	0	0	0	0	0
NOM1	6.666667	0	0	0	0	0	80	0	0	0	0	0	0	0
NBEAL2	6.666667	0	0	0	0	0	0	80	0	0	0	0	0	0
MYO1H	6.666667	0	0	0	0	0	80	0	0	0	0	0	0	0
LYST	6.666667	0	0	0	0	0	80	0	0	0	0	0	0	0
GRHPR	6.666667	0	0	0	0	80	0	0	0	0	0	0	0	0
FBXO7	6.666667	0	0	0	0	0	80	0	0	0	0	0	0	0
EIF2AK4	6.666667	0	0	0	0	80	0	0	0	0	0	0	0	0
DENND4A	6.666667	0	0	0	0	80	0	0	0	0	0	0	0	0
DCK	6.666667	0	0	0	0	0	80	0	0	0	0	0	0	0
CDC7	6.666667	0	0	0	0	0	80	0	0	0	0	0	0	0
CD55	6.666667	0	0	0	0	0	80	0	0	0	0	0	0	0
CCDC50	6.666667	0	0	0	0	0	80	0	0	0	0	0	0	0
CAMTA2	6.666667	0	0	0	0	0	80	0	0	0	0	0	0	0
C17orf113	6.666667	0	0	0	0	0	80	0	0	0	0	0	0	0
ASB9	6.666667	0	0	0	0	80	0	0	0	0	0	0	0	0
ARPC2	6.666667	0	0	0	0	0	80	0	0	0	0	0	0	0
ARGLU1	6.666667	0	0	0	0	0	80	0	0	0	0	0	0	0
ANKHD1-EIF4EBP3	6.666667	0	0	0	0	0	80	0	0	0	0	0	0	0
ANKHD1	6.666667	0	0	0	0	0	80	0	0	0	0	0	0	0
ACTA2	6.666667	0	0	0	0	0	80	0	0	0	0	0	0	0
ACADM	6.666667	0	0	0	0	0	80	0	0	0	0	0	0	0
ZNF225	6.583333	0	0	0	0	0	79	0	0	0	0	0	0	0
URI1	6.583333	0	0	0	0	0	79	0	0	0	0	0	0	0
RRAGC	6.583333	0	0	0	0	0	79	0	0	0	0	0	0	0
RBM14-RBM4	6.583333	0	0	0	0	0	79	0	0	0	0	0	0	0
RBM14	6.583333	0	0	0	0	0	79	0	0	0	0	0	0	0
RAB33B	6.583333	0	0	0	0	0	79	0	0	0	0	0	0	0
PRKD3	6.583333	0	0	0	0	0	79	0	0	0	0	0	0	0
PREP	6.583333	0	0	0	0	79	0	0	0	0	0	0	0	0
POTEI	6.583333	0	0	0	0	0	79	0	0	0	0	0	0	0
NPRL3	6.583333	0	0	0	0	79	0	0	0	0	0	0	0	0
NANOS1	6.583333	0	0	0	0	0	79	0	0	0	0	0	0	0
MAPRE1	6.583333	0	0	0	0	79	0	0	0	0	0	0	0	0
LIG4	6.583333	0	0	0	0	79	0	0	0	0	0	0	0	0
IL6ST	6.583333	0	0	0	0	0	79	0	0	0	0	0	0	0
IBA57	6.583333	0	0	0	0	0	79	0	0	0	0	0	0	0
H3C15	6.583333	0	0	0	0	0	79	0	0	0	0	0	0	0
H3C14	6.583333	0	0	0	0	0	79	0	0	0	0	0	0	0
FAM98C	6.583333	0	0	0	0	0	79	0	0	0	0	0	0	0
FAAP20	6.583333	0	0	0	0	79	0	0	0	0	0	0	0	0
FA2H	6.583333	0	0	0	0	0	79	0	0	0	0	0	0	0
ELMO1	6.583333	0	0	0	0	0	79	0	0	0	0	0	0	0
ELAC2	6.583333	0	0	0	0	0	79	0	0	0	0	0	0	0
DPF3	6.583333	0	0	0	0	0	0	0	0	0	0	79	0	0
CFAP53	6.583333	0	0	0	0	0	79	0	0	0	0	0	0	0
CDKN3	6.583333	0	0	0	0	79	0	0	0	0	0	0	0	0
BMPR1A	6.583333	0	0	0	0	0	79	0	0	0	0	0	0	0
ANKRD39	6.583333	0	0	0	0	0	79	0	0	0	0	0	0	0
ABHD13	6.583333	0	0	0	0	79	0	0	0	0	0	0	0	0
ZNF804A	6.500000	0	0	0	0	0	78	0	0	0	0	0	0	0
ZFAND4	6.500000	0	0	0	0	0	78	0	0	0	0	0	0	0
YIPF5	6.500000	0	0	0	0	0	78	0	0	0	0	0	0	0
WBP11	6.500000	0	0	0	0	0	78	0	0	0	0	0	0	0
UBE2T	6.500000	0	0	0	0	0	0	0	78	0	0	0	0	0
TTBK2	6.500000	0	0	0	0	0	78	0	0	0	0	0	0	0
TSPYL4	6.500000	0	0	0	0	0	78	0	0	0	0	0	0	0
TRIM45	6.500000	0	0	0	0	0	78	0	0	0	0	0	0	0
TNFSF9	6.500000	0	0	0	0	0	0	78	0	0	0	0	0	0
SGK3	6.500000	0	0	0	0	0	78	0	0	0	0	0	0	0
RRM2B	6.500000	0	0	0	0	0	78	0	0	0	0	0	0	0
POLR2M	6.500000	0	0	0	0	0	78	0	0	0	0	0	0	0
PAK1IP1	6.500000	0	0	0	0	0	78	0	0	0	0	0	0	0
NFKB1	6.500000	0	0	0	0	0	78	0	0	0	0	0	0	0
NFATC2IP	6.500000	0	0	0	0	78	0	0	0	0	0	0	0	0
NAA30	6.500000	0	0	0	0	0	78	0	0	0	0	0	0	0
MYO6	6.500000	0	0	0	0	78	0	0	0	0	0	0	0	0
MRPL33	6.500000	0	0	0	0	0	78	0	0	0	0	0	0	0
MRPL24	6.500000	0	0	0	0	0	78	0	0	0	0	0	0	0
MRE11	6.500000	0	0	0	0	0	78	0	0	0	0	0	0	0
MCMDC2	6.500000	0	0	0	0	0	78	0	0	0	0	0	0	0
MAP2K6	6.500000	0	0	0	0	0	78	0	0	0	0	0	0	0
LRFN5	6.500000	0	0	0	0	0	78	0	0	0	0	0	0	0
LLPH	6.500000	0	0	0	0	0	78	0	0	0	0	0	0	0
LEKR1	6.500000	0	0	0	0	0	78	0	0	0	0	0	0	0
LAMTOR3	6.500000	0	0	0	0	0	78	0	0	0	0	0	0	0
KLHL8	6.500000	0	0	0	0	0	78	0	0	0	0	0	0	0
KLHL36	6.500000	0	0	0	0	0	78	0	0	0	0	0	0	0
KLHL18	6.500000	0	0	0	0	78	0	0	0	0	0	0	0	0
KIF9	6.500000	0	0	0	0	78	0	0	0	0	0	0	0	0
KCTD16	6.500000	0	0	0	0	0	78	0	0	0	0	0	0	0
JRKL	6.500000	0	0	0	0	0	78	0	0	0	0	0	0	0
IPP	6.500000	0	0	0	0	78	0	0	0	0	0	0	0	0
HELB	6.500000	0	0	0	0	0	78	0	0	0	0	0	0	0
H4C4	6.500000	0	0	0	0	0	78	0	0	0	0	0	0	0
GMEB1	6.500000	0	0	0	0	0	0	78	0	0	0	0	0	0
GIPC2	6.500000	0	0	0	0	0	78	0	0	0	0	0	0	0
FCHSD2	6.500000	0	0	0	0	78	0	0	0	0	0	0	0	0
ELOVL4	6.500000	0	0	0	0	0	78	0	0	0	0	0	0	0
EBPL	6.500000	0	0	0	0	0	78	0	0	0	0	0	0	0
DMAC1	6.500000	0	0	0	0	0	78	0	0	0	0	0	0	0
DDX58	6.500000	0	0	0	0	0	78	0	0	0	0	0	0	0
CXADR	6.500000	0	0	0	0	0	78	0	0	0	0	0	0	0
CHN1	6.500000	0	0	0	0	0	78	0	0	0	0	0	0	0
CDK6	6.500000	0	0	0	0	0	78	0	0	0	0	0	0	0
CCDC82	6.500000	0	0	0	0	0	78	0	0	0	0	0	0	0
C6orf52	6.500000	0	0	0	0	0	78	0	0	0	0	0	0	0
C12orf60	6.500000	0	0	0	0	0	78	0	0	0	0	0	0	0
ARMC5	6.500000	0	0	0	0	0	78	0	0	0	0	0	0	0
ARHGAP12	6.500000	0	0	0	0	0	78	0	0	0	0	0	0	0
ANKRD49	6.500000	0	0	0	0	0	78	0	0	0	0	0	0	0
ZNF69	6.416667	0	0	0	0	0	77	0	0	0	0	0	0	0
TRIB1	6.416667	0	0	0	0	77	0	0	0	0	0	0	0	0
TMEM128	6.416667	0	0	0	0	77	0	0	0	0	0	0	0	0
STK19	6.416667	0	0	0	0	77	0	0	0	0	0	0	0	0
SLC38A4	6.416667	0	0	0	0	0	77	0	0	0	0	0	0	0
RAI14	6.416667	0	0	0	0	0	77	0	0	0	0	0	0	0
QDPR	6.416667	0	0	0	0	0	77	0	0	0	0	0	0	0
PSMC3	6.416667	0	0	0	0	0	0	77	0	0	0	0	0	0
PFAS	6.416667	0	0	0	0	0	77	0	0	0	0	0	0	0
OSTC	6.416667	0	0	0	0	0	77	0	0	0	0	0	0	0
NUP93	6.416667	0	0	0	0	77	0	0	0	0	0	0	0	0
NFXL1	6.416667	0	0	0	0	0	77	0	0	0	0	0	0	0
LRRC8D	6.416667	0	0	0	0	0	77	0	0	0	0	0	0	0
KLHL9	6.416667	0	0	0	0	0	77	0	0	0	0	0	0	0
HOXA4	6.416667	0	0	0	0	0	77	0	0	0	0	0	0	0
H3C13	6.416667	0	0	0	0	0	77	0	0	0	0	0	0	0
GPS2	6.416667	0	0	0	0	0	77	0	0	0	0	0	0	0
GNB2	6.416667	0	0	0	0	77	0	0	0	0	0	0	0	0
ETS1	6.416667	0	0	0	0	0	77	0	0	0	0	0	0	0
DXO	6.416667	0	0	0	0	77	0	0	0	0	0	0	0	0
DHX33	6.416667	0	0	0	0	0	77	0	0	0	0	0	0	0
CYFIP1	6.416667	0	0	0	0	0	77	0	0	0	0	0	0	0
CTTN	6.416667	0	0	0	0	0	77	0	0	0	0	0	0	0
CKAP2L	6.416667	0	0	0	0	0	77	0	0	0	0	0	0	0
CHAC2	6.416667	0	0	0	0	0	77	0	0	0	0	0	0	0
C12orf43	6.416667	0	0	0	0	0	77	0	0	0	0	0	0	0
BAD	6.416667	0	0	0	0	77	0	0	0	0	0	0	0	0
ARID1A	6.416667	0	0	0	0	0	77	0	0	0	0	0	0	0
ANXA4	6.416667	0	0	0	0	77	0	0	0	0	0	0	0	0
ZNF70	6.333333	0	0	0	0	0	76	0	0	0	0	0	0	0
ZNF461	6.333333	0	0	0	0	0	76	0	0	0	0	0	0	0
UQCRC2	6.333333	0	0	0	0	0	76	0	0	0	0	0	0	0
TRIM13	6.333333	0	0	0	0	0	76	0	0	0	0	0	0	0
TMEM192	6.333333	0	0	0	0	76	0	0	0	0	0	0	0	0
TICAM2	6.333333	0	0	0	0	0	76	0	0	0	0	0	0	0
SLC49A4	6.333333	0	0	0	0	76	0	0	0	0	0	0	0	0
SLC35A5	6.333333	0	0	0	0	0	76	0	0	0	0	0	0	0
SERPINI1	6.333333	0	0	0	0	0	76	0	0	0	0	0	0	0
RTRAF	6.333333	0	0	0	0	0	76	0	0	0	0	0	0	0
PSMC3IP	6.333333	0	0	0	0	76	0	0	0	0	0	0	0	0
PLSCR3	6.333333	0	0	0	0	0	76	0	0	0	0	0	0	0
PDSS2	6.333333	0	0	0	0	0	76	0	0	0	0	0	0	0
PDCD10	6.333333	0	0	0	0	0	76	0	0	0	0	0	0	0
NRSN2	6.333333	0	0	0	0	0	76	0	0	0	0	0	0	0
NR1H3	6.333333	0	0	0	0	76	0	0	0	0	0	0	0	0
NFIL3	6.333333	0	0	0	0	0	76	0	0	0	0	0	0	0
NDC80	6.333333	0	0	0	0	0	76	0	0	0	0	0	0	0
MTFR1L	6.333333	0	0	0	0	0	76	0	0	0	0	0	0	0
METTL4	6.333333	0	0	0	0	0	76	0	0	0	0	0	0	0
MAP3K11	6.333333	0	0	0	0	0	0	76	0	0	0	0	0	0
MAK16	6.333333	0	0	0	0	0	76	0	0	0	0	0	0	0
LYPLA1	6.333333	0	0	0	0	0	76	0	0	0	0	0	0	0
GPBP1	6.333333	0	0	0	0	76	0	0	0	0	0	0	0	0
FRMPD1	6.333333	0	0	0	0	0	76	0	0	0	0	0	0	0
CADPS2	6.333333	0	0	0	0	0	76	0	0	0	0	0	0	0
BACH1	6.333333	0	0	0	0	0	76	0	0	0	0	0	0	0
ATG3	6.333333	0	0	0	0	0	76	0	0	0	0	0	0	0
ANKRD28	6.333333	0	0	0	0	0	76	0	0	0	0	0	0	0
ACP2	6.333333	0	0	0	0	76	0	0	0	0	0	0	0	0
ZNF185	6.250000	0	0	0	0	0	75	0	0	0	0	0	0	0
TMEM38B	6.250000	0	0	0	0	0	75	0	0	0	0	0	0	0
TMEM14C	6.250000	0	0	0	0	75	0	0	0	0	0	0	0	0
TMEM116	6.250000	0	0	0	0	0	75	0	0	0	0	0	0	0
RNF227	6.250000	0	0	0	0	0	75	0	0	0	0	0	0	0
PTHLH	6.250000	0	0	0	0	0	75	0	0	0	0	0	0	0
POC5	6.250000	0	0	0	0	0	75	0	0	0	0	0	0	0
PGK1	6.250000	0	0	0	0	0	75	0	0	0	0	0	0	0
PAPOLA	6.250000	0	0	0	0	0	75	0	0	0	0	0	0	0
ODF2	6.250000	0	0	0	0	75	0	0	0	0	0	0	0	0
OCA2	6.250000	0	0	0	0	0	0	75	0	0	0	0	0	0
MFSD5	6.250000	0	0	0	0	75	0	0	0	0	0	0	0	0
MFSD14C	6.250000	0	0	0	0	75	0	0	0	0	0	0	0	0
LCA5	6.250000	0	0	0	0	0	75	0	0	0	0	0	0	0
IRAK2	6.250000	0	0	0	0	0	75	0	0	0	0	0	0	0
IPO8	6.250000	0	0	0	0	0	75	0	0	0	0	0	0	0
HUS1B	6.250000	0	0	0	0	0	75	0	0	0	0	0	0	0
HINT2	6.250000	0	0	0	0	0	75	0	0	0	0	0	0	0
GAB1	6.250000	0	0	0	0	75	0	0	0	0	0	0	0	0
ERP29	6.250000	0	0	0	0	0	75	0	0	0	0	0	0	0
EFCAB10	6.250000	0	0	0	0	0	75	0	0	0	0	0	0	0
DPP9	6.250000	0	0	0	0	75	0	0	0	0	0	0	0	0
DDX5	6.250000	0	0	0	0	0	75	0	0	0	0	0	0	0
COA6	6.250000	0	0	0	0	0	75	0	0	0	0	0	0	0
CIZ1	6.250000	0	0	0	0	75	0	0	0	0	0	0	0	0
CASP4	6.250000	0	0	0	0	0	75	0	0	0	0	0	0	0
C3orf52	6.250000	0	0	0	0	0	75	0	0	0	0	0	0	0
C1QTNF6	6.250000	0	0	0	0	75	0	0	0	0	0	0	0	0
ATP6V0E1	6.250000	0	0	0	0	0	75	0	0	0	0	0	0	0
ZNF438	6.166667	0	0	0	0	0	74	0	0	0	0	0	0	0
ZNF318	6.166667	0	0	0	0	0	74	0	0	0	0	0	0	0
ZNF268	6.166667	0	0	0	0	0	74	0	0	0	0	0	0	0
ZFAND1	6.166667	0	0	0	0	0	74	0	0	0	0	0	0	0
SNX19	6.166667	0	0	0	0	0	74	0	0	0	0	0	0	0
SNAI1	6.166667	0	0	0	0	0	74	0	0	0	0	0	0	0
SIRT2	6.166667	0	0	0	0	0	74	0	0	0	0	0	0	0
RPS28	6.166667	0	0	0	0	74	0	0	0	0	0	0	0	0
RCC1L	6.166667	0	0	0	0	74	0	0	0	0	0	0	0	0
RBM15	6.166667	0	0	0	0	0	74	0	0	0	0	0	0	0
RAPGEF6	6.166667	0	0	0	0	0	74	0	0	0	0	0	0	0
PRPF3	6.166667	0	0	0	0	0	74	0	0	0	0	0	0	0
NUP160	6.166667	0	0	0	0	0	74	0	0	0	0	0	0	0
NR3C2	6.166667	0	0	0	0	74	0	0	0	0	0	0	0	0
NPRL2	6.166667	0	0	0	0	0	74	0	0	0	0	0	0	0
NPAS3	6.166667	0	0	0	0	0	74	0	0	0	0	0	0	0
NFKBIB	6.166667	0	0	0	0	0	74	0	0	0	0	0	0	0
NDUFB1	6.166667	0	0	0	0	0	74	0	0	0	0	0	0	0
NDUFA7	6.166667	0	0	0	0	74	0	0	0	0	0	0	0	0
MOB1B	6.166667	0	0	0	0	0	74	0	0	0	0	0	0	0
MEX3C	6.166667	0	0	0	0	0	74	0	0	0	0	0	0	0
LOC110384692	6.166667	0	0	0	0	0	74	0	0	0	0	0	0	0
